source,E_MeV,spectrum_per_MeV,kind
hep,15.82,0.028390791658124657,continuum
hep,15.84,0.028081855019727747,continuum
hep,15.86,0.027773655419135842,continuum
hep,15.88,0.02746620867585643,continuum
hep,15.9,0.027159530658449848,continuum
hep,15.92,0.02685363728452906,continuum
hep,15.94,0.02654854452075982,continuum
hep,15.959999999999999,0.026244268382860585,continuum
hep,15.98,0.025940824935602562,continuum
hep,16.0,0.025638230292809743,continuum
hep,16.02,0.02533650061735879,continuum
hep,16.04,0.025035652121179128,continuum
hep,16.06,0.024735701065252916,continuum
hep,16.08,0.024436663759615045,continuum
hep,16.1,0.02413855656335311,continuum
hep,16.12,0.02384139588460757,continuum
hep,16.14,0.023545198180571478,continuum
hep,16.16,0.023249979957490684,continuum
hep,16.18,0.022955757770663766,continuum
hep,16.2,0.02266254822444204,continuum
hep,16.22,0.02237036797222955,continuum
hep,16.24,0.02207923371648309,continuum
hep,16.26,0.02178916220871213,continuum
hep,16.28,0.02150017024947904,continuum
hep,16.3,0.021212274688398765,continuum
hep,16.32,0.020925492424139037,continuum
hep,16.34,0.020639840404420327,continuum
hep,16.36,0.020355335626015842,continuum
hep,16.38,0.02007199513475153,continuum
hep,16.4,0.019789836025506075,continuum
hep,16.419999999999998,0.019508875442210877,continuum
hep,16.44,0.019229130577850057,continuum
hep,16.46,0.018950618674460597,continuum
hep,16.48,0.018673357023132078,continuum
hep,16.5,0.01839736296400686,continuum
hep,16.52,0.01812265388628004,continuum
hep,16.54,0.01784924722819946,continuum
hep,16.56,0.017577160477065694,continuum
hep,16.58,0.017306411169232046,continuum
hep,16.6,0.017037016890104516,continuum
hep,16.62,0.016768995274141982,continuum
hep,16.64,0.016502364004855913,continuum
hep,16.66,0.01623714081481057,continuum
hep,16.68,0.015973343485622935,continuum
hep,16.7,0.015710989847962754,continuum
hep,16.72,0.01545009778155247,continuum
hep,16.74,0.015190685215167303,continuum
hep,16.76,0.014932770126635138,continuum
hep,16.78,0.01467637054283674,continuum
hep,16.8,0.014421504539705473,continuum
hep,16.82,0.01416819024222749,continuum
hep,16.84,0.01391644582444167,continuum
hep,16.86,0.013666289509439641,continuum
hep,16.88,0.013417739569365754,continuum
hep,16.9,0.013170814325417102,continuum
hep,16.919999999999998,0.01292553214784352,continuum
hep,16.94,0.012681911455947527,continuum
hep,16.96,0.012439970718084517,continuum
hep,16.98,0.012199728451662485,continuum
hep,17.0,0.011961203223142206,continuum
hep,17.02,0.011724413648037196,continuum
hep,17.04,0.011489378390913702,continuum
hep,17.06,0.011256116165390712,continuum
hep,17.08,0.011024645734139948,continuum
hep,17.1,0.010794985908885824,continuum
hep,17.12,0.010567155550405626,continuum
hep,17.14,0.010341173568529238,continuum
hep,17.16,0.010117058922139332,continuum
hep,17.18,0.009894830619171313,continuum
hep,17.2,0.00967450771661332,continuum
hep,17.22,0.009456109320506235,continuum
hep,17.24,0.00923965458594367,continuum
hep,17.26,0.009025162717071938,continuum
hep,17.28,0.008812652967090207,continuum
hep,17.3,0.00860214463825026,continuum
hep,17.32,0.00839365708185666,continuum
hep,17.34,0.008187209698266702,continuum
hep,17.36,0.007982821936890424,continuum
hep,17.38,0.00778051329619059,continuum
hep,17.4,0.00758030332368271,continuum
hep,17.42,0.007382211615934997,continuum
hep,17.44,0.007186257818568494,continuum
hep,17.46,0.0069924616262568885,continuum
hep,17.48,0.006800842782726631,continuum
hep,17.5,0.006611421080756911,continuum
hep,17.52,0.006424216362179655,continuum
hep,17.54,0.006239248517879526,continuum
hep,17.56,0.006056537487793923,continuum
hep,17.58,0.005876103260912982,continuum
hep,17.6,0.005697965875279544,continuum
hep,17.62,0.005522145417989281,continuum
hep,17.64,0.0053486620251905065,continuum
hep,17.66,0.005177535882084303,continuum
hep,17.68,0.0050087872229244886,continuum
hep,17.7,0.004842436331017617,continuum
hep,17.72,0.0046785035387229825,continuum
hep,17.74,0.004517009227452611,continuum
hep,17.76,0.004357973827671239,continuum
hep,17.78,0.004201417818896426,continuum
hep,17.8,0.004047361729698379,continuum
hep,17.82,0.0038958261377000742,continuum
hep,17.84,0.00374683166957722,continuum
hep,17.86,0.0036003990010582652,continuum
hep,17.88,0.003456548856924393,continuum
hep,17.9,0.003315302011009524,continuum
hep,17.92,0.0031766792862002896,continuum
hep,17.94,0.0030407015544361344,continuum
hep,17.96,0.0029073897367091627,continuum
hep,17.98,0.0027767648030642394,continuum
hep,18.0,0.002648847772598969,continuum
hep,18.02,0.002523659713463691,continuum
hep,18.04,0.00240122174286148,continuum
hep,18.06,0.00228155502704815,continuum
hep,18.08,0.0021646807813322493,continuum
hep,18.1,0.002050620270075044,continuum
hep,18.12,0.0019393948066905957,continuum
hep,18.14,0.0018310257536456442,continuum
hep,18.16,0.001725534522459683,continuum
hep,18.18,0.001622942573704945,continuum
hep,18.2,0.0015232714170063976,continuum
hep,18.22,0.0014265426110417461,continuum
hep,18.24,0.0013327777635414317,continuum
hep,18.26,0.001241998531288616,continuum
hep,18.28,0.0011542266201192458,continuum
hep,18.3,0.0010694837849219562,continuum
hep,18.32,0.0009877918296381336,continuum
hep,18.34,0.0009091726072619025,continuum
hep,18.36,0.0008336480198401235,continuum
hep,18.38,0.0007612400184723933,continuum
hep,18.4,0.0006919706033110453,continuum
hep,18.42,0.0006258618235611386,continuum
hep,18.44,0.0005629357774805028,continuum
hep,18.46,0.0005032146123796692,continuum
hep,18.48,0.00044672052462191753,continuum
hep,18.5,0.0003934757596232638,continuum
hep,18.52,0.0003435026118524608,continuum
hep,18.54,0.0002968234248309978,continuum
hep,18.56,0.0002534605911331005,continuum
hep,18.58,0.0002134365523857311,continuum
hep,18.6,0.00017677379926858244,continuum
hep,18.62,0.00014349487151410275,continuum
hep,18.64,0.00011362235790745715,continuum
hep,18.66,8.717889628655402e-05,continuum
hep,18.68,6.418717354203834e-05,continuum
hep,18.7,4.4669925617291577e-05,continuum
hep,18.72,2.8649937508431712e-05,continuum
hep,18.74,1.6150043264313305e-05,continuum
hep,18.76,7.193125986526124e-06,continuum
hep,18.78,1.802117829400951e-06,continuum
hep,18.8,0.0,continuum
Be7,0.02,5.425473510683854e-200,line
Be7,0.04,1.2225022703358018e-178,line
Be7,0.06,1.7127269852438318e-158,line
Be7,0.08,1.491945798028937e-139,line
Be7,0.1,8.080614528572448e-122,line
Be7,0.12000000000000001,2.721210722434539e-105,line
Be7,0.13999999999999999,5.6977894434484745e-90,line
Be7,0.16,7.417833109466949e-76,line
Be7,0.18,6.004462807915693e-63,line
Be7,0.19999999999999998,3.022022540364745e-51,line
Be7,0.22,9.456875653305888e-41,line
Be7,0.24,1.8400265819982784e-31,line
Be7,0.26,2.2260091990979086e-23,line
Be7,0.28,1.6743885733287479e-16,line
Be7,0.30000000000000004,7.830905579109578e-11,line
Be7,0.32,2.2771632305456885e-06,line
Be7,0.34,0.004117207705466414,line
Be7,0.36000000000000004,0.46284740198778457,line
Be7,0.38,3.2351865093728156,line
Be7,0.4,1.406006261159691,line
Be7,0.42000000000000004,0.03799282835524191,line
Be7,0.44,6.383258550226422e-05,line
Be7,0.46,6.668216393058099e-09,line
Be7,0.48000000000000004,4.331151479908808e-14,line
Be7,0.5,1.7491356875437602e-20,line
Be7,0.52,4.392078234703989e-28,line
Be7,0.54,6.8571408985129605e-37,line
Be7,0.56,6.656447611647802e-47,line
Be7,0.5800000000000001,4.017615792348094e-58,line
Be7,0.6,1.50772010413733e-70,line
Be7,0.62,3.51947971777915e-84,line
Be7,0.64,1.430009085622644e-73,line
Be7,0.66,8.767959633484824e-61,line
Be7,0.68,3.342602439481375e-49,line
Be7,0.7000000000000001,7.923140349687254e-39,line
Be7,0.7200000000000001,1.1677137965825494e-29,line
Be7,0.74,1.0700446821150044e-21,line
Be7,0.76,6.0966863616420455e-15,line
Be7,0.78,2.159793518830468e-09,line
Be7,0.8,4.757261806636487e-05,line
Be7,0.8200000000000001,0.06515208383521505,line
Be7,0.8400000000000001,5.547866579196907,line
Be7,0.86,29.373124404892806,line
Be7,0.88,9.669426584099952,line
Be7,0.9,0.19791455543770972,line
Be7,0.92,0.0002518727530271683,line
Be7,0.9400000000000001,1.9930173630720637e-08,line
Be7,0.9600000000000001,9.805447405636594e-14,line
Be7,0.98,2.9995091149430545e-20,line
Be7,1.0,5.705049233151543e-28,line
Be7,1.02,6.746756659309136e-37,line
Be7,1.04,4.960861876673325e-47,line
Be7,1.06,2.2680136467276844e-58,line
Be7,1.08,6.447043946952423e-71,line
Be7,1.1,1.139467747488956e-84,line
Be7,1.12,1.2521889949004932e-99,line
Be7,1.1400000000000001,8.555869805494803e-116,line
Be7,1.1600000000000001,3.63483658958926e-133,line
Be7,1.18,9.601344534687928e-152,line
Be7,1.2,1.5769054580789033e-171,line
Be7,1.22,1.6102959391418998e-192,line
Be7,1.24,1.0224266904614429e-214,line
Be7,1.26,4.036315427627086e-238,line
Be7,1.28,9.907508570629388e-263,line
Be7,1.3,1.5120642822261297e-288,line
Be7,1.32,1.434836837e-315,line
Be7,1.34,0.0,line
Be7,1.36,0.0,line
Be7,1.3800000000000001,0.0,line
Be7,1.4000000000000001,0.0,line
Be7,1.4200000000000002,0.0,line
Be7,1.44,0.0,line
Be7,1.46,0.0,line
Be7,1.48,0.0,line
Be7,1.5,0.0,line
Be7,1.52,0.0,line
Be7,1.54,0.0,line
Be7,1.56,0.0,line
Be7,1.58,0.0,line
Be7,1.6,0.0,line
Be7,1.62,0.0,line
Be7,1.6400000000000001,0.0,line
Be7,1.6600000000000001,0.0,line
Be7,1.6800000000000002,0.0,line
Be7,1.7,0.0,line
Be7,1.72,0.0,line
Be7,1.74,0.0,line
Be7,1.76,0.0,line
Be7,1.78,0.0,line
Be7,1.8,0.0,line
Be7,1.82,0.0,line
Be7,1.84,0.0,line
Be7,1.86,0.0,line
Be7,1.8800000000000001,0.0,line
Be7,1.9000000000000001,0.0,line
Be7,1.9200000000000002,0.0,line
Be7,1.94,0.0,line
Be7,1.96,0.0,line
Be7,1.98,0.0,line
Be7,2.0,0.0,line
Be7,2.02,0.0,line
Be7,2.04,0.0,line
Be7,2.06,0.0,line
Be7,2.08,0.0,line
Be7,2.1,0.0,line
Be7,2.12,0.0,line
Be7,2.14,0.0,line
Be7,2.16,0.0,line
Be7,2.18,0.0,line
Be7,2.2,0.0,line
Be7,2.22,0.0,line
Be7,2.24,0.0,line
Be7,2.2600000000000002,0.0,line
Be7,2.2800000000000002,0.0,line
Be7,2.3000000000000003,0.0,line
Be7,2.3200000000000003,0.0,line
Be7,2.34,0.0,line
Be7,2.36,0.0,line
Be7,2.38,0.0,line
Be7,2.4,0.0,line
Be7,2.42,0.0,line
Be7,2.44,0.0,line
Be7,2.46,0.0,line
Be7,2.48,0.0,line
Be7,2.5,0.0,line
Be7,2.52,0.0,line
Be7,2.54,0.0,line
Be7,2.56,0.0,line
Be7,2.58,0.0,line
Be7,2.6,0.0,line
Be7,2.62,0.0,line
Be7,2.64,0.0,line
Be7,2.66,0.0,line
Be7,2.68,0.0,line
Be7,2.7,0.0,line
Be7,2.72,0.0,line
Be7,2.74,0.0,line
Be7,2.7600000000000002,0.0,line
Be7,2.7800000000000002,0.0,line
Be7,2.8000000000000003,0.0,line
Be7,2.8200000000000003,0.0,line
Be7,2.84,0.0,line
Be7,2.86,0.0,line
Be7,2.88,0.0,line
Be7,2.9,0.0,line
Be7,2.92,0.0,line
Be7,2.94,0.0,line
Be7,2.96,0.0,line
Be7,2.98,0.0,line
Be7,3.0,0.0,line
Be7,3.02,0.0,line
Be7,3.04,0.0,line
Be7,3.06,0.0,line
Be7,3.08,0.0,line
Be7,3.1,0.0,line
Be7,3.12,0.0,line
Be7,3.14,0.0,line
Be7,3.16,0.0,line
Be7,3.18,0.0,line
Be7,3.2,0.0,line
Be7,3.22,0.0,line
Be7,3.24,0.0,line
Be7,3.2600000000000002,0.0,line
Be7,3.2800000000000002,0.0,line
Be7,3.3000000000000003,0.0,line
Be7,3.3200000000000003,0.0,line
Be7,3.3400000000000003,0.0,line
Be7,3.36,0.0,line
Be7,3.38,0.0,line
Be7,3.4,0.0,line
Be7,3.42,0.0,line
Be7,3.44,0.0,line
Be7,3.46,0.0,line
Be7,3.48,0.0,line
Be7,3.5,0.0,line
Be7,3.52,0.0,line
Be7,3.54,0.0,line
Be7,3.56,0.0,line
Be7,3.58,0.0,line
Be7,3.6,0.0,line
Be7,3.62,0.0,line
Be7,3.64,0.0,line
Be7,3.66,0.0,line
Be7,3.68,0.0,line
Be7,3.7,0.0,line
Be7,3.72,0.0,line
Be7,3.74,0.0,line
Be7,3.7600000000000002,0.0,line
Be7,3.7800000000000002,0.0,line
Be7,3.8000000000000003,0.0,line
Be7,3.8200000000000003,0.0,line
Be7,3.8400000000000003,0.0,line
Be7,3.86,0.0,line
Be7,3.88,0.0,line
Be7,3.9,0.0,line
Be7,3.92,0.0,line
Be7,3.94,0.0,line
Be7,3.96,0.0,line
Be7,3.98,0.0,line
Be7,4.0,0.0,line
Be7,4.02,0.0,line
Be7,4.04,0.0,line
Be7,4.06,0.0,line
Be7,4.08,0.0,line
Be7,4.1,0.0,line
Be7,4.119999999999999,0.0,line
Be7,4.14,0.0,line
Be7,4.159999999999999,0.0,line
Be7,4.18,0.0,line
Be7,4.199999999999999,0.0,line
Be7,4.22,0.0,line
Be7,4.239999999999999,0.0,line
Be7,4.26,0.0,line
Be7,4.279999999999999,0.0,line
Be7,4.3,0.0,line
Be7,4.319999999999999,0.0,line
Be7,4.34,0.0,line
Be7,4.359999999999999,0.0,line
Be7,4.38,0.0,line
Be7,4.3999999999999995,0.0,line
Be7,4.42,0.0,line
Be7,4.4399999999999995,0.0,line
Be7,4.46,0.0,line
Be7,4.4799999999999995,0.0,line
Be7,4.5,0.0,line
Be7,4.52,0.0,line
Be7,4.54,0.0,line
Be7,4.56,0.0,line
Be7,4.58,0.0,line
Be7,4.6,0.0,line
Be7,4.62,0.0,line
Be7,4.64,0.0,line
Be7,4.659999999999999,0.0,line
Be7,4.68,0.0,line
Be7,4.699999999999999,0.0,line
Be7,4.72,0.0,line
Be7,4.739999999999999,0.0,line
Be7,4.76,0.0,line
Be7,4.779999999999999,0.0,line
Be7,4.8,0.0,line
Be7,4.819999999999999,0.0,line
Be7,4.84,0.0,line
Be7,4.859999999999999,0.0,line
Be7,4.88,0.0,line
Be7,4.8999999999999995,0.0,line
Be7,4.92,0.0,line
Be7,4.9399999999999995,0.0,line
Be7,4.96,0.0,line
Be7,4.9799999999999995,0.0,line
Be7,5.0,0.0,line
Be7,5.02,0.0,line
Be7,5.04,0.0,line
Be7,5.06,0.0,line
Be7,5.08,0.0,line
Be7,5.1,0.0,line
Be7,5.12,0.0,line
Be7,5.14,0.0,line
Be7,5.159999999999999,0.0,line
Be7,5.18,0.0,line
Be7,5.199999999999999,0.0,line
Be7,5.22,0.0,line
Be7,5.239999999999999,0.0,line
Be7,5.26,0.0,line
Be7,5.279999999999999,0.0,line
Be7,5.3,0.0,line
Be7,5.319999999999999,0.0,line
Be7,5.34,0.0,line
Be7,5.359999999999999,0.0,line
Be7,5.38,0.0,line
Be7,5.3999999999999995,0.0,line
Be7,5.42,0.0,line
Be7,5.4399999999999995,0.0,line
Be7,5.46,0.0,line
Be7,5.4799999999999995,0.0,line
Be7,5.5,0.0,line
Be7,5.52,0.0,line
Be7,5.54,0.0,line
Be7,5.56,0.0,line
Be7,5.58,0.0,line
Be7,5.6,0.0,line
Be7,5.62,0.0,line
Be7,5.64,0.0,line
Be7,5.659999999999999,0.0,line
Be7,5.68,0.0,line
Be7,5.699999999999999,0.0,line
Be7,5.72,0.0,line
Be7,5.739999999999999,0.0,line
Be7,5.76,0.0,line
Be7,5.779999999999999,0.0,line
Be7,5.8,0.0,line
Be7,5.819999999999999,0.0,line
Be7,5.84,0.0,line
Be7,5.859999999999999,0.0,line
Be7,5.88,0.0,line
Be7,5.8999999999999995,0.0,line
Be7,5.92,0.0,line
Be7,5.9399999999999995,0.0,line
Be7,5.96,0.0,line
Be7,5.9799999999999995,0.0,line
Be7,6.0,0.0,line
Be7,6.02,0.0,line
Be7,6.04,0.0,line
Be7,6.06,0.0,line
Be7,6.08,0.0,line
Be7,6.1,0.0,line
Be7,6.12,0.0,line
Be7,6.14,0.0,line
Be7,6.16,0.0,line
Be7,6.18,0.0,line
Be7,6.199999999999999,0.0,line
Be7,6.22,0.0,line
Be7,6.239999999999999,0.0,line
Be7,6.26,0.0,line
Be7,6.279999999999999,0.0,line
Be7,6.3,0.0,line
Be7,6.319999999999999,0.0,line
Be7,6.34,0.0,line
Be7,6.359999999999999,0.0,line
Be7,6.38,0.0,line
Be7,6.3999999999999995,0.0,line
Be7,6.42,0.0,line
Be7,6.4399999999999995,0.0,line
Be7,6.46,0.0,line
Be7,6.4799999999999995,0.0,line
Be7,6.5,0.0,line
Be7,6.52,0.0,line
Be7,6.54,0.0,line
Be7,6.56,0.0,line
Be7,6.58,0.0,line
Be7,6.6,0.0,line
Be7,6.62,0.0,line
Be7,6.64,0.0,line
Be7,6.66,0.0,line
Be7,6.68,0.0,line
Be7,6.699999999999999,0.0,line
Be7,6.72,0.0,line
Be7,6.739999999999999,0.0,line
Be7,6.76,0.0,line
Be7,6.779999999999999,0.0,line
Be7,6.8,0.0,line
Be7,6.819999999999999,0.0,line
Be7,6.84,0.0,line
Be7,6.859999999999999,0.0,line
Be7,6.88,0.0,line
Be7,6.8999999999999995,0.0,line
Be7,6.92,0.0,line
Be7,6.9399999999999995,0.0,line
Be7,6.96,0.0,line
Be7,6.9799999999999995,0.0,line
Be7,7.0,0.0,line
Be7,7.02,0.0,line
Be7,7.04,0.0,line
Be7,7.06,0.0,line
Be7,7.08,0.0,line
Be7,7.1,0.0,line
Be7,7.12,0.0,line
Be7,7.14,0.0,line
Be7,7.16,0.0,line
Be7,7.18,0.0,line
Be7,7.199999999999999,0.0,line
Be7,7.22,0.0,line
Be7,7.239999999999999,0.0,line
Be7,7.26,0.0,line
Be7,7.279999999999999,0.0,line
Be7,7.3,0.0,line
Be7,7.319999999999999,0.0,line
Be7,7.34,0.0,line
Be7,7.359999999999999,0.0,line
Be7,7.38,0.0,line
Be7,7.3999999999999995,0.0,line
Be7,7.42,0.0,line
Be7,7.4399999999999995,0.0,line
Be7,7.46,0.0,line
Be7,7.4799999999999995,0.0,line
Be7,7.5,0.0,line
Be7,7.52,0.0,line
Be7,7.54,0.0,line
Be7,7.56,0.0,line
Be7,7.58,0.0,line
Be7,7.6,0.0,line
Be7,7.62,0.0,line
Be7,7.64,0.0,line
Be7,7.66,0.0,line
Be7,7.68,0.0,line
Be7,7.699999999999999,0.0,line
Be7,7.72,0.0,line
Be7,7.739999999999999,0.0,line
Be7,7.76,0.0,line
Be7,7.779999999999999,0.0,line
Be7,7.8,0.0,line
Be7,7.819999999999999,0.0,line
Be7,7.84,0.0,line
Be7,7.859999999999999,0.0,line
Be7,7.88,0.0,line
Be7,7.8999999999999995,0.0,line
Be7,7.92,0.0,line
Be7,7.9399999999999995,0.0,line
Be7,7.96,0.0,line
Be7,7.9799999999999995,0.0,line
Be7,8.0,0.0,line
Be7,8.02,0.0,line
Be7,8.04,0.0,line
Be7,8.06,0.0,line
Be7,8.08,0.0,line
Be7,8.1,0.0,line
Be7,8.12,0.0,line
Be7,8.14,0.0,line
Be7,8.16,0.0,line
Be7,8.18,0.0,line
Be7,8.2,0.0,line
Be7,8.219999999999999,0.0,line
Be7,8.24,0.0,line
Be7,8.26,0.0,line
Be7,8.28,0.0,line
Be7,8.299999999999999,0.0,line
Be7,8.32,0.0,line
Be7,8.34,0.0,line
Be7,8.36,0.0,line
Be7,8.379999999999999,0.0,line
Be7,8.4,0.0,line
Be7,8.42,0.0,line
Be7,8.44,0.0,line
Be7,8.459999999999999,0.0,line
Be7,8.48,0.0,line
Be7,8.5,0.0,line
Be7,8.52,0.0,line
Be7,8.54,0.0,line
Be7,8.56,0.0,line
Be7,8.58,0.0,line
Be7,8.6,0.0,line
Be7,8.62,0.0,line
Be7,8.64,0.0,line
Be7,8.66,0.0,line
Be7,8.68,0.0,line
Be7,8.7,0.0,line
Be7,8.72,0.0,line
Be7,8.74,0.0,line
Be7,8.76,0.0,line
Be7,8.78,0.0,line
Be7,8.799999999999999,0.0,line
Be7,8.82,0.0,line
Be7,8.84,0.0,line
Be7,8.86,0.0,line
Be7,8.879999999999999,0.0,line
Be7,8.9,0.0,line
Be7,8.92,0.0,line
Be7,8.94,0.0,line
