E_MeV,Pee_vacuum,Pee_day,Pee_night_reference,delta_Pee_earth_reference,sin2theta12_reference,dm21_eV2_reference
1.9000000000000001,0.54955050971648,0.4776640415131419,0.4794149112870474,0.0017508697739054835,0.307,7.42e-05
1.9500000000000002,0.54955050971648,0.47561518119136537,0.4774315079170265,0.0018163267256611215,0.307,7.42e-05
2.0,0.54955050971648,0.473567333851435,0.47545009053550313,0.001882756684068121,0.307,7.42e-05
2.05,0.54955050971648,0.47152125568497005,0.4734714083967134,0.0019501527117433692,0.307,7.42e-05
2.1,0.54955050971648,0.469477699617463,0.47149620691555605,0.002018507298093053,0.307,7.42e-05
2.15,0.54955050971648,0.46743741392912325,0.46952522628485366,0.002087812355730412,0.307,7.42e-05
2.1999999999999997,0.54955050971648,0.4654011408956344,0.4675592001129052,0.0021580592172708024,0.307,7.42e-05
2.25,0.54955050971648,0.4633696154545382,0.4655988540870511,0.0022292386325128977,0.307,7.42e-05
2.3,0.54955050971648,0.46134356390276404,0.4636449046687767,0.0023013407660126828,0.307,7.42e-05
2.35,0.54955050971648,0.45932370263058236,0.4616980578256403,0.002374355195057909,0.307,7.42e-05
2.4,0.54955050971648,0.45731073689698987,0.4597590078050402,0.0024482709080503318,0.307,7.42e-05
2.45,0.54955050971648,0.4553053596512236,0.4578284359545249,0.002523076303301286,0.307,7.42e-05
2.5,0.54955050971648,0.45330825040476197,0.4559070095930103,0.002598759188248312,0.307,7.42e-05
2.55,0.54955050971648,0.451320074157804,0.4539953809369017,0.002675306779097719,0.307,7.42e-05
2.6,0.54955050971648,0.4493414803838282,0.4520941860847277,0.0027527057008994715,0.307,7.42e-05
2.65,0.54955050971648,0.44737310207542574,0.4502040440634846,0.0028309419880588327,0.307,7.42e-05
2.7,0.54955050971648,0.44541555485417805,0.44832555593946893,0.002910001085290881,0.307,7.42e-05
2.75,0.54955050971648,0.44346943614691803,0.4464593039959393,0.002989867849021277,0.307,7.42e-05
2.8,0.54955050971648,0.4415353244302769,0.4446058509795149,0.0030705265492380063,0.307,7.42e-05
2.85,0.54955050971648,0.43961377854497835,0.4427657394167765,0.003151960871798143,0.307,7.42e-05
2.9,0.54955050971648,0.4377053370809074,0.4409394910020992,0.003234153921191807,0.307,7.42e-05
2.95,0.54955050971648,0.435810517833552,0.43912760605732015,0.0033170882237681387,0.307,7.42e-05
3.0,0.54955050971648,0.4339298173319973,0.4373305630634209,0.003400745731423571,0.307,7.42e-05
3.05,0.54955050971648,0.43206371043824987,0.4355488182640065,0.003485107825756617,0.307,7.42e-05
3.1,0.54955050971648,0.43021265001728065,0.43378280533996977,0.003570155322689117,0.307,7.42e-05
3.15,0.54955050971648,0.42837706667681164,0.4320329351543679,0.003655868477556279,0.307,7.42e-05
3.2,0.54955050971648,0.42655736857552473,0.4302995955661906,0.0037422269906658423,0.307,7.42e-05
3.25,0.54955050971648,0.4247539412980541,0.42858315131138025,0.0038292100133261453,0.307,7.42e-05
3.3,0.54955050971648,0.4229671477948285,0.42688394394917295,0.003916796154344426,0.307,7.42e-05
3.35,0.54955050971648,0.4211973283845654,0.4252022918715582,0.0040049634869928075,0.307,7.42e-05
3.4,0.54955050971648,0.41944480081698055,0.42353849037342295,0.004093689556442404,0.307,7.42e-05
3.45,0.54955050971648,0.41770986039306884,0.4218928117807321,0.004182951387663281,0.307,7.42e-05
3.5,0.54955050971648,0.4159927801401312,0.4202655056339195,0.004272725493788321,0.307,7.42e-05
3.55,0.54955050971648,0.4142938110385746,0.41865679892351304,0.004362987884938441,0.307,7.42e-05
3.6,0.54955050971648,0.4126131822973864,0.41706689637489275,0.004453714077506332,0.307,7.42e-05
3.65,0.54955050971648,0.41095110167509324,0.41549598077898847,0.004544879103895227,0.307,7.42e-05
3.7,0.54955050971648,0.40930775584294476,0.413944213365653,0.004636457522708248,0.307,7.42e-05
3.75,0.54955050971648,0.4076833107870219,0.41241173421640664,0.004728423429384732,0.307,7.42e-05
3.8,0.54955050971648,0.4060779122459516,0.41089866271322933,0.004820750467277757,0.307,7.42e-05
3.85,0.54955050971648,0.40449168618091363,0.4094050980200817,0.004913411839168047,0.307,7.42e-05
3.9,0.54955050971648,0.40292473927465483,0.4079311195938628,0.00500638031920797,0.307,7.42e-05
3.95,0.54955050971648,0.4013771594562669,0.4064767877215567,0.005099628265289813,0.307,7.42e-05
4.0,0.54955050971648,0.39984901644855236,0.4050421440803828,0.005193127631830441,0.307,7.42e-05
4.05,0.54955050971648,0.39834036233488035,0.4036272123178466,0.005286849982966246,0.307,7.42e-05
4.1,0.54955050971648,0.3968512321425259,0.4022319986486756,0.0053807665061497145,0.307,7.42e-05
4.15,0.54955050971648,0.39538164443959545,0.4008564924657355,0.005474848026140067,0.307,7.42e-05
4.2,0.54955050971648,0.3939316019427551,0.3995006669621332,0.005569065019378094,0.307,7.42e-05
4.25,0.54955050971648,0.39250109213310463,0.3981644797618425,0.005663387628737859,0.307,7.42e-05
4.3,0.54955050971648,0.39109008787766986,0.39684787355631346,0.005757785678643601,0.307,7.42e-05
4.35,0.54955050971648,0.38969854805412835,0.39555077674467176,0.005852228690543415,0.307,7.42e-05
4.4,0.54955050971648,0.3883264181765197,0.3942731040752482,0.005946685898728488,0.307,7.42e-05
4.45,0.54955050971648,0.3869736310198412,0.393014757286328,0.006041126266486785,0.307,7.42e-05
4.5,0.54955050971648,0.38564010724157116,0.39177562574415215,0.006135518502580983,0.307,7.42e-05
4.55,0.54955050971648,0.3843257559983108,0.3905555870763479,0.006229831078037096,0.307,7.42e-05
4.6,0.54955050971648,0.38303047555588104,0.3893545077991147,0.006324032243233635,0.307,7.42e-05
