source,r_over_Rsun,production_density_norm,shell_fraction_per_Rsun,cumulative_fraction
pp,0.776,8.478951723075885e-09,1.9757552503433443e-06,0.999999957642056
pp,0.778,7.703393134978283e-09,1.8043001941864956e-06,0.9999999614221114
pp,0.78,6.9970459942650405e-09,1.6472953547686675e-06,0.999999964873707
pp,0.782,6.3538968769092974e-09,1.5035615383885257e-06,0.9999999680245639
pp,0.784,5.76843976581247e-09,1.372012370470785e-06,0.9999999709001378
pp,0.786,5.235634598180073e-09,1.2516472822599421e-06,0.9999999735237974
pp,0.788,4.750869079146281e-09,1.1415450029200046e-06,0.9999999759169897
pp,0.79,4.309923514635995e-09,1.0408575226138883e-06,0.9999999780993922
pp,0.792,3.90893843426485e-09,9.488044943232477e-07,0.9999999800890542
pp,0.794,3.544384791676797e-09,8.646680442300101e-07,0.9999999819025267
pp,0.796,3.2130365451803354e-09,7.877879624207345e-07,0.9999999835549828
pp,0.798,2.9119454359430385e-09,7.175572475008304e-07,0.999999985060328
pp,0.8,2.6384177944061433e-09,6.534179804230964e-07,0.9999999864313032
pp,0.802,2.3899932180524514e-09,5.948575044500106e-07,0.9999999876795787
pp,0.804,2.1644249752614422e-09,5.414048896869983e-07,0.9999999888158411
pp,0.806,1.9596620007723378e-09,4.926276620497113e-07,0.9999999898498736
pp,0.808,1.7738323583025373e-09,4.4812877786720937e-07,0.9999999907906301
pp,0.81,1.6052280551856003e-09,4.07543826579555e-07,0.9999999916463027
pp,0.812,1.4522911025471144e-09,3.7053844516729394e-07,0.999999992424385
pp,0.8140000000000001,1.313600722571999e-09,3.368059290557332e-07,0.9999999931317294
pp,0.8160000000000001,1.1878616118759946e-09,3.0606502527331624e-07,0.9999999937746004
pp,0.8180000000000001,1.0738931769146846e-09,2.7805789461424873e-07,0.9999999943587233
pp,0.8200000000000001,9.70619663782918e-10,2.5254823046482225e-07,0.9999999948893294
pp,0.8220000000000001,8.770611107101948e-10,2.2931952280417142e-07,0.9999999953711972
pp,0.8240000000000001,7.923250570748945e-10,2.0817345668669436e-07,0.9999999958086901
pp,0.8260000000000001,7.155989478727539e-10,1.8892843525840307e-07,0.999999996205792
pp,0.8280000000000001,6.461431773106085e-10,1.7141821805604486e-07,0.9999999965661387
pp,0.8300000000000001,5.832847195813975e-10,1.5549066598881933e-07,0.9999999968930475
pp,0.8320000000000001,5.26411298935361e-10,1.4100658501064846e-07,0.9999999971895448
pp,0.834,4.749660549181359e-10,1.2783866105880656e-07,0.9999999974583901
pp,0.836,4.2844266212074725e-10,1.158704793647901e-07,0.9999999977020992
pp,0.838,3.8638086699903094e-10,1.0499562173784336e-07,0.9999999979229653
pp,0.84,3.483624072895621e-10,9.511683588276174e-08,0.9999999981230778
pp,0.842,3.1400728229353213e-10,8.6145271243641e-08,0.9999999983043399
pp,0.844,2.829703448347849e-10,7.799977626590093e-08,0.999999998468485
pp,0.846,2.54938188039196e-10,7.060625234220003e-08,0.999999998617091
pp,0.848,2.296263022435063e-10,6.389706005541416e-08,0.9999999987515943
pp,0.85,2.0677647933592143e-10,5.7810473655359835e-08,0.9999999988733018
pp,0.852,1.861544436704728e-10,5.2290180006935815e-08,0.9999999989834025
pp,0.854,1.675476903937021e-10,4.728481852729278e-08,0.9999999990829775
pp,0.856,1.5076351358631007e-10,4.274755888989106e-08,0.99999999917301
pp,0.858,1.3562720806386725e-10,3.863571351516558e-08,0.9999999992543932
pp,0.86,1.2198043000868905e-10,3.491038209219333e-08,0.9999999993279393
pp,0.862,1.096797028280401e-10,3.1536125584389135e-08,0.9999999993943858
pp,0.864,9.859505575991516e-11,2.848066736592299e-08,0.9999999994544025
pp,0.866,8.860878378404256e-11,2.5714619315246495e-08,0.9999999995085979
pp,0.868,7.961431834934627e-11,2.3211230858794118e-08,0.9999999995575237
pp,0.87,7.151519930618692e-11,2.0946159112464223e-08,0.9999999996016811
pp,0.872,6.422413923816664e-11,1.8897258411718046e-08,0.9999999996415245
pp,0.874,5.766217212954606e-11,1.7044387653831973e-08,0.9999999996774662
pp,0.876,5.175787898550421e-11,1.536923399874878e-08,0.9999999997098798
pp,0.878,4.6446683648126897e-11,1.3855151588743555e-08,0.9999999997391043
pp,0.88,4.167021262559063e-11,1.2487014052423403e-08,0.9999999997654464
pp,0.882,3.737571327944243e-11,1.1251079655989379e-08,0.9999999997891845
pp,0.884,3.351552519889867e-11,1.0134868054770243e-08,0.9999999998105704
pp,0.886,3.004660003512878e-11,9.127047681311298e-09,0.9999999998298323
pp,0.888,2.6930065475722705e-11,8.217332883253825e-09,0.9999999998471767
pp,0.89,2.4130829412884303e-11,7.396389995321814e-09,0.9999999998627904
pp,0.892,2.161722070107925e-11,6.655751595373425e-09,0.9999999998768425
pp,0.894,1.936066321337282e-11,5.987738255062586e-09,0.999999999889486
pp,0.896,1.7335380192845922e-11,5.385387151564127e-09,0.9999999999008591
pp,0.898,1.5518126158404366e-11,4.842386958385521e-09,0.9999999999110869
pp,0.9,1.3887943864964021e-11,4.353018480839245e-09,0.9999999999202823
pp,0.902,1.2425944038216104e-11,3.912100545578861e-09,0.9999999999285475
pp,0.904,1.1115105805629907e-11,3.5149406939874968e-09,0.9999999999359745
pp,0.906,9.940095929570111e-12,3.157290266404796e-09,0.9999999999426468
pp,0.908,8.887105116820014e-12,2.835303498429311e-09,0.9999999999486393
pp,0.91,7.943699832710218e-12,2.545500282057319e-09,0.9999999999540201
pp,0.912,7.098688188669626e-12,2.2847322734263093e-09,0.9999999999588504
pp,0.914,6.341998600438466e-12,2.0501520556098635e-09,0.9999999999631852
pp,0.916,5.664570031441392e-12,1.8391850894416382e-09,0.9999999999670746
pp,0.918,5.0582527428437674e-12,1.6495042078927928e-09,0.9999999999705632
pp,0.92,4.515718569471332e-12,1.479006430243652e-09,0.9999999999736917
pp,0.922,4.0303798298539176e-12,1.32579189131828e-09,0.9999999999764965
pp,0.924,3.596316059884942e-12,1.1881446985213998e-09,0.9999999999790105
pp,0.926,3.208207833640358e-12,1.064515545453043e-09,0.9999999999812631
pp,0.928,2.861277002385018e-12,9.535059255896128e-10,0.9999999999832812
pp,0.93,2.551232744276354e-12,8.538538030157306e-10,0.9999999999850885
pp,0.932,2.2742228732696824e-12,7.644206095652452e-10,0.9999999999867067
pp,0.934,2.0267899067118437e-12,6.841794490720002e-10,0.9999999999881554
pp,0.936,1.8058314375132107e-12,6.122043998233581e-10,0.9999999999894518
pp,0.9380000000000001,1.6085643990116374e-12,5.476608158287519e-10,0.9999999999906116
pp,0.9400000000000001,1.4324928490497404e-12,4.897965362318356e-10,0.9999999999916491
pp,0.9420000000000001,1.275378934713216e-12,4.379339201732268e-10,0.9999999999925768
pp,0.9440000000000001,1.135216730928664e-12,3.914626317114026e-10,0.9999999999934063
pp,0.9460000000000001,1.010208674974034e-12,3.498331060872014e-10,0.9999999999941476
pp,0.9480000000000001,8.987443451705458e-13,3.125506347240378e-10,0.9999999999948099
pp,0.9500000000000001,7.993813558340143e-13,2.791700119376969e-10,0.9999999999954017
pp,0.9520000000000001,7.108281621822417e-13,2.4929069143054693e-10,0.9999999999959301
pp,0.9540000000000001,6.319285885175322e-13,2.2255240530451094e-10,0.999999999996402
pp,0.9560000000000001,5.616479108092172e-13,1.9863120258226468e-10,0.9999999999968232
pp,0.9580000000000001,4.990603409531447e-13,1.7723586811050928e-10,0.9999999999971991
pp,0.96,4.433377746328046e-13,1.5810468626402546e-10,0.9999999999975344
pp,0.962,3.9373967798603867e-13,1.4100251710309478e-10,0.9999999999978335
pp,0.964,3.496040003164589e-13,1.2571815558612732e-10,0.9999999999981002
pp,0.966,3.103390109927568e-13,1.1206194712802815e-10,0.999999999998338
pp,0.968,2.754159685558166e-13,9.98636352453491e-11,0.9999999999985499
pp,0.97,2.443625389964266e-13,8.897041926175234e-11,0.9999999999987388
pp,0.972,2.167568882618954e-13,7.924520208071187e-11,0.999999999998907
pp,0.974,1.9222238137555162e-13,7.056500988365008e-11,0.9999999999990568
pp,0.976,1.7042282718054219e-13,6.281956729674508e-11,0.9999999999991901
pp,0.978,1.5105821371311097e-13,5.591001310281545e-11,0.9999999999993088
pp,0.98,1.3386088462961186e-13,4.974774296922746e-11,0.9999999999994145
pp,0.982,1.185921120095688e-13,4.425336693081649e-11,0.9999999999995085
pp,0.984,1.0503902528286987e-13,3.935577051945537e-11,0.9999999999995921
pp,0.986,9.301186002702185e-14,3.499126947930233e-11,0.9999999999996665
pp,0.988,8.234149399059792e-14,3.110284895822364e-11,0.9999999999997325
pp,0.99,7.287724095819692e-14,2.7639478929918445e-11,0.9999999999997913
pp,0.992,6.448487601364809e-14,2.4555498385656714e-11,0.9999999999998435
pp,0.994,5.704486841202104e-14,2.1810061546383843e-11,0.9999999999998899
pp,0.996,5.045080066466799e-14,1.9366639991758078e-11,0.999999999999931
pp,0.998,4.4607954599863774e-14,1.7192575188394738e-11,0.9999999999999676
pp,1.0,3.943204710720718e-14,1.525867643062848e-11,1.0
pep,0.0,1.0,0.0,0.0
pep,0.002,0.9997222607988971,0.005222526722069919,5.22252672206992e-06
pep,0.004,0.9988895059442793,0.020872705717367667,3.131775916150751e-05
pep,0.006,0.9975031223974601,0.04689840593441748,9.908887081329265e-05
pep,0.008,0.9955654174830928,0.08321298344953101,0.00022920026019724115
pep,0.01,0.9930796124903161,0.12969564189830526,0.00044210888554507746
pep,0.012,0.9900498337491681,0.18619193446482288,0.0007579964619082056
pep,0.014,0.9864811012168713,0.25251440483324683,0.0011967028012062754
pep,0.016,0.9823793146181776,0.3284433637928059,0.0017776605698323282
pep,0.018000000000000002,0.9777512371933363,0.41372779749405914,0.002519831731119194
pep,0.02,0.9726044771163483,0.5080864026860703,0.0034416459312993225
pep,0.022,0.9669474666549642,0.6112087436248083,0.0045609410776102
pep,0.024,0.9607894391523232,0.7227565247365755,0.005894906345971585
pep,0.026000000000000002,0.9541404039181772,0.8423649725502195,0.007460027843258381
pep,0.028,0.9470111191252555,0.9696443198816393,0.009272037135690239
pep,0.03,0.9394130628134758,1.1041813847667858,0.011345862840338661
pep,0.032,0.931358402111352,1.2455412361977067,0.013695585461303155
pep,0.034,0.9228599607900654,1.393268938322706,0.01633439563582357
pep,0.036000000000000004,0.9139311852712282,1.5468913644284452,0.019274555938574724
pep,0.038,0.9045861092143463,1.7059190717305792,0.02252736637473374
pep,0.04,0.8948393168143698,1.8698482277616968,0.02610313367422602
pep,0.042,0.8847059049434836,2.038162578961912,0.03001114448094963
pep,0.044,0.8742014442744249,2.210335451949119,0.03425964251186065
pep,0.046,0.863341939525111,2.3858317778728875,0.038855809741682665
pep,0.048,0.8521437889662113,2.5641101302381544,0.04380575164979371
pep,0.05,0.8406237433345053,2.744624766621821,0.049114486546653686
pep,0.052000000000000005,0.8287988642954258,2.926827664796133,0.054785938978071644
pep,0.054,0.8166864825981108,3.1101705439162433,0.060822937186784005
pep,0.056,0.8043041560655723,3.294106861623982,0.06722721459232424
pep,0.058,0.7916696275612656,3.478093778163772,0.073999415232112
pep,0.06,0.7788007830714049,3.661594078897687,0.08113910308917344
pep,0.062,0.7657156100398492,3.844078046942289,0.08864477521501342
pep,0.064,0.7524321560893033,4.025025278027514,0.09651387853998322
pep,0.066,0.7389684882589442,4.203926430094433,0.10474283024810518
pep,0.068,0.7253426528844532,4.380284900601038,0.11332704157880066
pep,0.07,0.7115726362417969,4.553618424989975,0.12226094490439168
pep,0.07200000000000001,0.697676326071031,4.723460590285725,0.1315380239196674
pep,0.074,0.6836714740908961,4.889362258327567,0.14115084676828063
pep,0.076,0.6695756596090863,5.050892893704884,0.15109110192031308
pep,0.078,0.6554062543268405,5.207641792039175,0.16134963660605714
pep,0.08,0.6411803884299545,5.359219204848663,0.17191649760294497
pep,0.082,0.626914918051492,5.505257357832579,0.18278097416562622
pep,0.084,0.612626394184416,5.645411360019399,0.1939316428834782
pep,0.08600000000000001,0.5983310331151139,5.779360001832369,0.20535641424532997
pep,0.088,0.5840446884413829,5.906806440733003,0.21704258068789528
pep,0.09,0.569782824730923,6.027478773705069,0.22897686590233338
pep,0.092,0.5555604928687954,6.141130496434285,0.24114547517247276
pep,0.094,0.541392307134668,6.247540849619191,0.25353414651852624
pep,0.096,0.5272924240430485,6.346515053413004,0.26612820242155844
pep,0.098,0.5132745229721193,6.437884431541789,0.27891260190651324
pep,0.1,0.49935178859927615,6.521506427167892,0.2918719927652229
pep,0.10200000000000001,0.4855368951540794,6.5972645130667225,0.3049907637054575
pep,0.10400000000000001,0.4718419924920744,6.6650679991572686,0.31825309621768155
pep,0.106,0.4582786939858629,6.724851740869634,0.3316430159577084
pep,0.108,0.4448580662229411,6.776575752244897,0.34514444345082296
pep,0.11,0.43159062049319474,6.82022472804166,0.3587412439311095
pep,0.112,0.4184863060425645,6.85580747946849,0.3724172761386197
pep,0.114,0.4055545050633205,6.883356288470871,0.38615643990655907
pep,0.116,0.39280402938560627,6.902926185774425,0.39994272238080436
pep,0.11800000000000001,0.38024311882946293,6.914594158122269,0.4137602427247011
pep,0.12,0.36787944117144233,6.9184582903432466,0.4275932951731665
pep,0.122,0.3557200936751701,6.914636848049231,0.441426390311559
pep,0.124,0.3437716061308445,6.903267306883808,0.45524429446649206
pep,0.126,0.33203994534466064,6.884505334331978,0.46903206710770784
pep,0.128,0.32053052101554125,6.858523730151483,0.48277509617219133
pep,0.13,0.3092481929333437,6.825511331502116,0.49645913123384494
pep,0.132,0.29819727942988733,6.785671888830424,0.5100703144541775
pep,0.134,0.28738156701172557,6.739222918515591,0.5235952092615235
pep,0.136,0.27680432110155617,6.686394538198572,0.5370208267182377
pep,0.138,0.26646829781352405,6.62742829060304,0.5503346495470394
pep,0.14,0.2563757566864122,6.562575961514579,0.563524653799157
pep,0.14200000000000002,0.2465284742978468,6.492098397416179,0.5765793281580878
pep,0.14400000000000002,0.23692775868212165,6.416264328084939,0.5894876908835889
pep,0.146,0.22757446447410015,6.335349199239349,0.602239304410913
pep,0.148,0.21846900870183883,6.249634020090711,0.6148242876302431
pep,0.15,0.2096113871510978,6.159404230398199,0.627233325880732
pep,0.152,0.2010011912257319,6.064948591357001,0.6394576787024872
pep,0.154,0.19263762522909397,5.966558104365556,0.6514891853982098
pep,0.156,0.18451952399298924,5.864524961422629,0.6633202684639979
pep,0.158,0.176645370782393,5.7591415306008065,0.6749439349560213
pep,0.16,0.169013315406066,5.650699379731792,0.6863537758663539
pep,0.162,0.1616211924653392,5.539488341122825,0.6975439635872086
pep,0.164,0.1544665396756859,5.425795619804738,0.7085092475481362
pep,0.166,0.14754661619823187,5.309904947492937,0.7192449481154338
pep,0.168,0.14085842092104495,5.192095784124411,0.7297469488470512
pep,0.17,0.13439871063288247,5.072642568518955,0.7400116871996946
pep,0.17200000000000001,0.12816401803503794,4.951814019402968,0.7500361437876165
pep,0.17400000000000002,0.12215066953998995,4.8298724877307455,0.7598178302947503
pep,0.176,0.1163548028087039,4.707073360942992,0.7693547761434238
pep,0.178,0.11077238398165062,4.583664519516742,0.7786455140238836
pep,0.18,0.10539922456186433,4.459885845886102,0.7876890643892864
pep,0.182,0.10023099791164468,4.335968785550391,0.7964849190207229
pep,0.184,0.09526325532781016,4.212135959936832,0.8050330237662102
pep,0.186,0.09049144166369588,4.08860083034904,0.8133337605564961
pep,0.188,0.08591091046935918,3.965567412111674,0.8213879287989568
pep,0.19,0.08151693862468949,3.8432300378160464,0.8291967262488845
pep,0.192,0.07730474044329971,3.7217731683816675,0.8367617294550822
pep,0.194,0.0732694812281935,3.601371250475164,0.844084873873939
pep,0.196,0.06940629026324763,3.482188618671057,0.8511684337430853
pep,0.198,0.06571027322750282,3.364379440598345,0.8580150018023547
pep,0.2,0.06217652402211629,3.2480877031930437,0.8646274689461461
pep,0.202,0.05880013600258419,3.1334472380695177,0.8710090038874087
pep,0.20400000000000001,0.05557621261148304,3.020581783932493,0.8771630329094107
pep,0.20600000000000002,0.05249987740949911,2.9096050838765524,0.8830932197772197
pep,0.20800000000000002,0.04956628350491169,2.800621015360712,0.8888034458764569
pep,0.21,0.04677062238395898,2.693723750601425,0.894297790642419
pep,0.212,0.04410813214664535,2.588997945097802,0.8995805123381182
pep,0.214,0.04157410515454247,2.4865189519873914,0.9046560292352034
pep,0.216,0.039163895098987066,2.386353059928597,0.9095289012471194
pep,0.218,0.03687292349979185,2.28855775221629,0.9142038120592643
pep,0.22,0.034696685646156494,2.193181984859524,0.91868555179634
pep,0.222,0.03263075599289602,2.100266481383646,0.9229790002625832
pep,0.224,0.030670793026394055,2.0098440421627117,0.9270891107861295
pep,0.226,0.028812543615843022,1.921939866141268,0.9310208946944335
pep,0.228,0.027051846866350402,1.8365718828661108,0.9347794064434409
pep,0.23,0.0253846374913767,1.753751092817972,0.938369729419125
pep,0.232,0.023806948722728975,1.6734819141092727,0.9417969624260523
pep,0.234,0.022314914776966392,1.5957625336961536,0.9450662068738577
pep,0.23600000000000002,0.02090477289758841,1.5205852613403015,0.9481825546688941
pep,0.23800000000000002,0.019572864992774653,1.447936884647654,0.9511510768148821
pep,0.24,0.01831563888873418,1.377799023606137,0.9539768127231358
pep,0.242,0.017129649218906133,1.3101484831423889,0.9566647602298843
pep,0.244,0.01601155796934025,1.2449576023172453,0.959219866315344
pep,0.246,0.014958134700577467,1.1821945988807536,0.961647018516542
pep,0.248,0.013966256466258136,1.1218239080091827,0.963951037023432
pep,0.25,0.013032907448509346,1.0638065141479949,0.9661366674455891
pep,0.252,0.012155178329914935,1.0081002749858028,0.968208574234723
pep,0.254,0.01133026542155204,0.9546602366839204,0.9701713347463927
pep,0.256,0.0105554695661988,0.9034389395842416,0.9720294339226608
pep,0.258,0.009828194835379672,0.8543867137139229,0.973787259575959
pep,0.26,0.009145947038427861,0.8074519634986262,0.9754490982531716
pep,0.262,0.008506332061210774,0.7625814411862305,0.9770191316578565
pep,0.264,0.007907054051593435,0.7197205085699068,0.9785014336076127
